goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
STAR PRINT COTTON SNOOD,https://www.zara.com/ww/en/star-print-cotton-snood-p00653548.html,€5.99,€0,Blue,['XS'],['Cotton snood with a star print.'],"['https://static.zara.net/photos///2019/V/0/3/p/0653/548/400/2/w/1024/0653548400_1_1_1.jpg?ts=1548414858625', 'https://static.zara.net/photos///2019/V/0/3/p/0653/548/400/2/w/1024/0653548400_2_1_1.jpg?ts=1548414836596', 'https://static.zara.net/photos///2019/V/0/3/p/0653/548/400/2/w/1024/0653548400_2_2_1.jpg?ts=1548414848138']",4,babyboy,6,https://www.zara.com/ww/en/star-print-cotton-snood-p00653548.html
STRAW HAT WITH WOVEN BAND,https://www.zara.com/ww/en/straw-hat-with-woven-band-p07150547.html,€6.99,€0,camel,"['6-12months(48cm)', '12-24months(50cm)', '2-4years(51cm)']",['Straw hat with coloured woven band.'],"['https://static.zara.net/photos///2019/V/0/3/p/7150/547/707/2/w/1024/7150547707_1_1_1.jpg?ts=1551378389137', 'https://static.zara.net/photos///2019/V/0/3/p/7150/547/707/2/w/1024/7150547707_2_1_1.jpg?ts=1551378381308']",1,babyboy,6,https://www.zara.com/ww/en/straw-hat-with-woven-band-p07150547.html
FADED BUCKET HAT,https://www.zara.com/ww/en/faded-bucket-hat-p03920545.html,€6.99,€0,Anthracite grey,"['12-24months(50cm)', '2-4years(51cm)']",['Bucket hat in faded fabric with decorative topstitching.'],"['https://static.zara.net/photos///2019/V/0/3/p/3920/545/807/2/w/1024/3920545807_1_1_1.jpg?ts=1552565593449', 'https://static.zara.net/photos///2019/V/0/3/p/3920/545/807/2/w/1024/3920545807_2_1_1.jpg?ts=1552565584036']",1,babygirl,5,https://www.zara.com/ww/en/faded-bucket-hat-p03920545.html
HAT WITH EARS,https://www.zara.com/ww/en/hat-with-ears-p01323528.html,€5.99,€0,Pink,"['1-6months', '6-12months']",['Garter stitch hat with ear appliqués.'],"['https://static.zara.net/photos///2019/V/0/3/p/1323/528/620/2/w/1024/1323528620_1_1_1.jpg?ts=1548083652435', 'https://static.zara.net/photos///2019/V/0/3/p/1323/528/620/2/w/1024/1323528620_2_1_1.jpg?ts=1547825486484']",6,babygirl,5,https://www.zara.com/ww/en/hat-with-ears-p01323528.html
STAR PRINT COTTON SNOOD,https://www.zara.com/ww/en/star-print-cotton-snood-p00653548.html,€5.99,€0,Blue,['XS'],['Cotton snood with a star print.'],"['https://static.zara.net/photos///2019/V/0/3/p/0653/548/400/2/w/1024/0653548400_1_1_1.jpg?ts=1548414858625', 'https://static.zara.net/photos///2019/V/0/3/p/0653/548/400/2/w/1024/0653548400_2_1_1.jpg?ts=1548414836596', 'https://static.zara.net/photos///2019/V/0/3/p/0653/548/400/2/w/1024/0653548400_2_2_1.jpg?ts=1548414848138']",4,babygirl,5,https://www.zara.com/ww/en/star-print-cotton-snood-p00653548.html
FADED BUCKET HAT,https://www.zara.com/ww/en/faded-bucket-hat-p03920545.html,€6.99,€0,Anthracite grey,"['12-24months(50cm)', '2-4years(51cm)']",['Bucket hat in faded fabric with decorative topstitching.'],"['https://static.zara.net/photos///2019/V/0/3/p/3920/545/807/2/w/1024/3920545807_1_1_1.jpg?ts=1552565593449', 'https://static.zara.net/photos///2019/V/0/3/p/3920/545/807/2/w/1024/3920545807_2_1_1.jpg?ts=1552565584036']",2,babyboy,6,https://www.zara.com/ww/en/faded-bucket-hat-p03920545.html
STRIPED COTTON SNOOD,https://www.zara.com/ww/en/striped-cotton-snood-p00653547.html,€5.99,€0,Blue,['XS'],['Cotton snood with a striped print.'],"['https://static.zara.net/photos///2019/V/0/3/p/0653/547/400/2/w/1024/0653547400_1_1_1.jpg?ts=1548414803661', 'https://static.zara.net/photos///2019/V/0/3/p/0653/547/400/2/w/1024/0653547400_2_1_1.jpg?ts=1548414784608', 'https://static.zara.net/photos///2019/V/0/3/p/0653/547/400/2/w/1024/0653547400_2_2_1.jpg?ts=1548414794234']",5,babygirl,5,https://www.zara.com/ww/en/striped-cotton-snood-p00653547.html
STRIPED COTTON SNOOD,https://www.zara.com/ww/en/striped-cotton-snood-p00653547.html,€5.99,€0,Blue,['XS'],['Cotton snood with a striped print.'],"['https://static.zara.net/photos///2019/V/0/3/p/0653/547/400/2/w/1024/0653547400_1_1_1.jpg?ts=1548414803661', 'https://static.zara.net/photos///2019/V/0/3/p/0653/547/400/2/w/1024/0653547400_2_1_1.jpg?ts=1548414784608', 'https://static.zara.net/photos///2019/V/0/3/p/0653/547/400/2/w/1024/0653547400_2_2_1.jpg?ts=1548414794234']",3,babyboy,6,https://www.zara.com/ww/en/striped-cotton-snood-p00653547.html
UNICORN COTTON SNOOD,https://www.zara.com/ww/en/unicorn-cotton-snood-p04373545.html,€5.99,€0,Pink,['XS'],['Cotton snood with a unicorn print.'],"['https://static.zara.net/photos///2019/V/0/3/p/4373/545/620/2/w/1024/4373545620_1_1_1.jpg?ts=1548337172952', 'https://static.zara.net/photos///2019/V/0/3/p/4373/545/620/2/w/1024/4373545620_2_1_1.jpg?ts=1548337155950', 'https://static.zara.net/photos///2019/V/0/3/p/4373/545/620/2/w/1024/4373545620_2_2_1.jpg?ts=1548337164536']",3,babygirl,5,https://www.zara.com/ww/en/unicorn-cotton-snood-p04373545.html
TWILL NAUTICAL CAP,https://www.zara.com/ww/en/twill-nautical-cap-p03920635.html,€6.99,€0,Camel,"['S(52cm)', 'M(54cm)', 'L(56cm)']",['Twill nautical-style cap. '],"['https://static.zara.net/photos///2019/V/0/3/p/3920/635/704/2/w/1024/3920635704_1_1_1.jpg?ts=1550227351999', 'https://static.zara.net/photos///2019/V/0/3/p/3920/635/704/2/w/1024/3920635704_2_1_1.jpg?ts=1550227335781', 'https://static.zara.net/photos///2019/V/0/3/p/3920/635/704/2/w/1024/3920635704_2_2_1.jpg?ts=1550227344172']",9,girl,3,https://www.zara.com/ww/en/twill-nautical-cap-p03920635.html
REVERSIBLE UNICORN BEANIE,https://www.zara.com/ww/en/reversible-unicorn-beanie-p04373546.html,€5.99,€0,Grey marl,['12-24months'],['Beanie featuring ties and a unicorn print.'],"['https://static.zara.net/photos///2019/V/0/3/p/4373/546/803/2/w/1024/4373546803_1_1_1.jpg?ts=1548337222038', 'https://static.zara.net/photos///2019/V/0/3/p/4373/546/803/2/w/1024/4373546803_2_1_1.jpg?ts=1548337194686', 'https://static.zara.net/photos///2019/V/0/3/p/4373/546/803/2/w/1024/4373546803_2_2_1.jpg?ts=1548337202988', 'https://static.zara.net/photos///2019/V/0/3/p/4373/546/803/2/w/1024/4373546803_2_3_1.jpg?ts=1548337213037']",2,babygirl,5,https://www.zara.com/ww/en/reversible-unicorn-beanie-p04373546.html
SHINY ANIMAL CAP,https://www.zara.com/ww/en/shiny-animal-cap-p03920633.html,€4.99,€0,Orange,"['S(52cm)', 'M(54cm)', 'L(56cm)']",['Cap with adjustable back and animal print on front with embroidered motifs and shiny detailing.'],"['https://static.zara.net/photos///2019/V/0/3/p/3920/633/615/2/w/1024/3920633615_1_1_1.jpg?ts=1553258680432', 'https://static.zara.net/photos///2019/V/0/3/p/3920/633/615/2/w/1024/3920633615_2_1_1.jpg?ts=1553258664363', 'https://static.zara.net/photos///2019/V/0/3/p/3920/633/615/2/w/1024/3920633615_2_2_1.jpg?ts=1553258672456']",1,girl,3,https://www.zara.com/ww/en/shiny-animal-cap-p03920633.html
GLITTERY RIBBED BEANIE,https://www.zara.com/ww/en/glittery-ribbed-beanie-p06152649.html,€6.99,€0,Sky blue,"['S', 'M', 'L']",['Ribbed beanie featuring turn-up detail and shiny appliqués.'],"['https://static.zara.net/photos///2019/V/0/3/p/6152/649/403/2/w/1024/6152649403_1_1_1.jpg?ts=1547835302769', 'https://static.zara.net/photos///2019/V/0/3/p/6152/649/403/2/w/1024/6152649403_2_1_1.jpg?ts=1547816202918']",7,girl,3,https://www.zara.com/ww/en/glittery-ribbed-beanie-p06152649.html
RIBBED TURN-UP BEANIE,https://www.zara.com/ww/en/ribbed-turn-up-beanie-p09065443.html,€9.95,€0,Black,['M'],['Ribbed knit beanie with a turn-up brim. Featuring a label detail with a contrast slogan.'],"['https://static.zara.net/photos///2019/I/0/2/p/9065/443/800/2/w/1024/9065443800_1_1_1.jpg?ts=1562225807686', 'https://static.zara.net/photos///2019/I/0/2/p/9065/443/800/2/w/1024/9065443800_2_1_1.jpg?ts=1562225796025']",15,man,1,https://www.zara.com/ww/en/ribbed-turn-up-beanie-p09065443.html
GLITTERY RIBBED BEANIE,https://www.zara.com/ww/en/glittery-ribbed-beanie-p06152649.html,€6.99,€0,Sky blue,"['S', 'M', 'L']",['Ribbed beanie featuring turn-up detail and shiny appliqués.'],"['https://static.zara.net/photos///2019/V/0/3/p/6152/649/403/2/w/1024/6152649403_1_1_1.jpg?ts=1547835302769', 'https://static.zara.net/photos///2019/V/0/3/p/6152/649/403/2/w/1024/6152649403_2_1_1.jpg?ts=1547816202918']",7,girl,3,https://www.zara.com/ww/en/glittery-ribbed-beanie-p06152649.html
DENIM HAT WITH BAND,https://www.zara.com/ww/en/denim-hat-with-band-p00653699.html,€6.99,€0,Blue,"['S(52cm)', 'M(54cm)', 'L(56cm)']",['Denim hat with band detail.'],"['https://static.zara.net/photos///2019/V/0/3/p/0653/699/400/2/w/1024/0653699400_1_1_1.jpg?ts=1547815732854', 'https://static.zara.net/photos///2019/V/0/3/p/0653/699/400/2/w/1024/0653699400_2_1_1.jpg?ts=1547815725069']",13,boy,4,https://www.zara.com/ww/en/denim-hat-with-band-p00653699.html
STRIPED COTTON SNOOD,https://www.zara.com/ww/en/striped-cotton-snood-p00653696.html,€5.99,€0,Blue,['M'],['Cotton snood with a striped print.'],"['https://static.zara.net/photos///2019/V/0/3/p/0653/696/400/2/w/1024/0653696400_1_1_1.jpg?ts=1548335406799', 'https://static.zara.net/photos///2019/V/0/3/p/0653/696/400/2/w/1024/0653696400_2_1_1.jpg?ts=1548335377958', 'https://static.zara.net/photos///2019/V/0/3/p/0653/696/400/2/w/1024/0653696400_2_2_1.jpg?ts=1548335393876']",11,boy,4,https://www.zara.com/ww/en/striped-cotton-snood-p00653696.html
KNIT BEANIE WITH LABEL DETAIL,https://www.zara.com/ww/en/knit-beanie-with-label-detail-p02649699.html,€5.99,€0,Khaki,"['M', 'L']",['Knit beanie featuring a turn-up brim with a label appliqué.'],"['https://static.zara.net/photos///2019/V/0/3/p/2649/699/505/2/w/1024/2649699505_1_1_1.jpg?ts=1548336598184', 'https://static.zara.net/photos///2019/V/0/3/p/2649/699/505/2/w/1024/2649699505_2_1_1.jpg?ts=1548336589855']",8,boy,4,https://www.zara.com/ww/en/knit-beanie-with-label-detail-p02649699.html
